user_id,signup_date,device,region,marketing_source,subscription_type,subscription_join_date,is_new_user_flag,anomaly_flag
11852,2024-08-07,iOS,Gyeonggi,Paid,Free,,0,0
11853,2024-04-12,Android,Seoul,Organic,Free,,0,0
11854,2023-08-12,Android,Seoul,Organic,Free,,0,0
11855,2024-01-03,iOS,Gyeonggi,Referral,Free,,0,0
11856,2023-08-28,Android,Gyeonggi,Organic,Free,,0,0
11857,2023-09-10,Android,Other,Organic,Plus,2023-12-05,0,0
11858,2023-04-12,Android,Gyeonggi,Paid,Premium,2023-06-11,0,0
11859,2022-09-15,iOS,Seoul,Organic,Free,,0,0
11860,2023-12-26,Web,Other,Organic,Free,,0,0
11861,2024-12-26,Android,Other,Organic,Plus,2025-01-01,1,0
11862,2023-02-01,Android,Gyeonggi,Paid,Plus,2023-05-26,0,0
11863,2024-04-29,Android,Other,Organic,Free,,0,0
11864,2023-02-17,Android,Gyeonggi,Referral,Free,,0,0
11865,2023-08-12,Android,Seoul,Organic,Premium,2023-10-19,0,0
11866,2023-04-27,iOS,Other,Organic,Free,,0,0
11867,2024-02-18,Web,Gyeonggi,Organic,Free,,0,0
11868,2023-08-07,Web,Gyeonggi,Organic,Free,,0,0
11869,2022-10-27,Web,Gyeonggi,Paid,Premium,2023-01-18,0,0
11870,2022-03-21,iOS,Other,Organic,Free,,0,0
11871,2022-03-05,Android,Other,Referral,Free,,0,0
11872,2024-06-13,Web,Seoul,Organic,Free,,0,0
11873,2024-06-06,Android,Seoul,Organic,Free,,0,0
11874,2023-10-14,Web,Seoul,Paid,Free,,0,0
11875,2023-12-31,iOS,Gyeonggi,Organic,Plus,2024-06-05,0,0
11876,2024-03-17,iOS,Gyeonggi,Paid,Free,,0,0
11877,2023-10-29,iOS,Gyeonggi,Paid,Free,,0,0
11878,2022-08-30,iOS,Seoul,Paid,Free,,0,0
11879,2023-02-11,Android,Seoul,Organic,Free,,0,0
11880,2023-08-25,Web,Seoul,Referral,Free,,0,0
11881,2023-11-22,iOS,Gyeonggi,Referral,Free,,0,0
11882,2023-07-16,Android,Gyeonggi,Organic,Free,,0,0
11883,2024-12-24,Android,Seoul,Organic,Free,,1,0
11884,2024-10-17,iOS,Other,Organic,Free,,0,0
11885,2023-11-17,Web,Other,Paid,Free,,0,0
11886,2024-01-14,Web,Seoul,Organic,Plus,2024-06-23,0,0
11887,2023-10-28,iOS,Other,Paid,Free,,0,0
11888,2022-09-07,Android,Other,Organic,Free,,0,0
11889,2023-06-05,iOS,Gyeonggi,Referral,Free,,0,0
11890,2022-02-03,Android,Seoul,Organic,Plus,2022-07-23,0,0
11891,2023-09-12,iOS,Seoul,Paid,Free,,0,0
11892,2022-12-13,iOS,Seoul,Paid,Free,,0,0
11893,2023-07-12,Android,Gyeonggi,Organic,Free,,0,0
11894,2022-12-12,Web,Gyeonggi,Paid,Plus,2023-03-22,0,0
11895,2023-03-20,Android,Gyeonggi,Organic,Free,,0,0
11896,2023-02-11,Android,Gyeonggi,Organic,Free,,0,0
11897,2024-10-10,iOS,Seoul,Organic,Plus,2024-12-07,0,0
11898,2023-09-29,iOS,Seoul,Organic,Free,,0,0
11899,2024-02-25,Android,Seoul,Organic,Plus,2024-04-09,0,0
11900,2023-01-07,Android,Seoul,Paid,Plus,2023-02-17,0,0
11901,2022-09-06,Android,Seoul,Referral,Free,,0,0
11902,2023-12-15,iOS,Gyeonggi,Organic,Free,,0,0
11903,2024-03-08,iOS,Other,Organic,Free,,0,0
11904,2022-05-02,iOS,Seoul,Organic,Premium,2022-05-12,0,0
11905,2023-09-04,Web,Seoul,Organic,Plus,2024-01-17,0,0
11906,2023-11-01,iOS,Other,Referral,Free,,0,0
11907,2024-01-28,Web,Seoul,Organic,Free,,0,0
11908,2024-07-23,iOS,Gyeonggi,Organic,Premium,2024-09-12,0,0
11909,2024-10-02,Android,Other,Referral,Free,,0,0
11910,2023-10-21,iOS,Gyeonggi,Organic,Plus,2024-02-26,0,0
11911,2023-08-12,Android,Other,Paid,Premium,2023-09-28,0,0
11912,2024-06-25,Web,Seoul,Organic,Free,,0,0
11913,2024-04-26,Web,Other,Referral,Free,,0,0
11914,2023-05-09,Android,Other,Organic,Free,,0,0
11915,2022-02-03,Android,Seoul,Organic,Free,,0,0
11916,2023-10-23,Web,Gyeonggi,Referral,Plus,2024-01-22,0,0
11917,2024-11-16,iOS,Gyeonggi,Paid,Free,,0,0
11918,2022-04-17,Android,Other,Organic,Free,,0,0
11919,2024-10-20,Android,Gyeonggi,Paid,Free,,0,0
11920,2022-12-24,iOS,Seoul,Paid,Free,,0,0
11921,2023-04-06,iOS,Seoul,Organic,Free,,0,0
11922,2022-02-05,iOS,Gyeonggi,Referral,Free,,0,0
11923,2024-08-02,Android,Other,Paid,Plus,2025-01-01,0,0
11924,2024-06-05,Android,Gyeonggi,Paid,Free,,0,0
11925,2024-08-08,iOS,Other,Organic,Free,,0,0
11926,2024-02-27,Android,Other,Organic,Free,,0,0
11927,2022-03-04,iOS,Gyeonggi,Organic,Free,,0,0
11928,2024-04-04,iOS,Gyeonggi,Organic,Free,,0,0
11929,2023-05-27,Web,Seoul,Organic,Free,,0,0
11930,2024-02-06,iOS,Seoul,Paid,Free,,0,0
11931,2023-11-05,Android,Other,Organic,Free,,0,0
11932,2023-07-04,Android,Gyeonggi,Organic,Free,,0,0
11933,2023-12-29,Android,Other,Paid,Free,,0,0
11934,2023-09-06,iOS,Seoul,Organic,Premium,2023-09-22,0,0
11935,2024-08-24,Android,Gyeonggi,Organic,Plus,2024-10-17,0,0
11936,2024-09-10,iOS,Seoul,Organic,Plus,2024-10-10,0,0
11937,2024-01-29,Android,Seoul,Organic,Free,,0,0
11938,2024-11-30,iOS,Other,Organic,Free,,0,0
11939,2024-12-07,iOS,Other,Organic,Plus,2025-01-01,1,0
11940,2024-10-02,iOS,Other,Organic,Premium,2024-11-24,0,0
11941,2024-12-15,Android,Gyeonggi,Paid,Premium,2025-01-01,1,0
11942,2024-03-19,Android,Other,Organic,Free,,0,0
11943,2022-05-04,Web,Seoul,Organic,Premium,2022-06-19,0,0
11944,2022-08-22,iOS,Other,Organic,Plus,2022-12-27,0,0
11945,2023-03-30,iOS,Other,Paid,Free,,0,0
11946,2024-01-06,Android,Gyeonggi,Organic,Premium,2024-03-12,0,0
11947,2023-10-16,Web,Other,Organic,Free,,0,0
11948,2024-11-20,iOS,Gyeonggi,Paid,Premium,2025-01-01,0,0
11949,2022-02-01,iOS,Gyeonggi,Organic,Free,,0,0
11950,2024-07-02,iOS,Seoul,Organic,Free,,0,0
11951,2023-05-20,iOS,Seoul,Organic,Plus,2023-11-07,0,0
11952,2022-01-25,iOS,Gyeonggi,Organic,Free,,0,0
11953,2024-06-08,iOS,Other,Referral,Free,,0,0
11954,2023-09-13,Android,Seoul,Referral,Free,,0,0
11955,2024-10-25,iOS,Other,Paid,Free,,0,0
11956,2023-10-23,Android,Seoul,Paid,Free,,0,0
11957,2024-09-18,Android,Other,Referral,Plus,2025-01-01,0,0
11958,2024-12-22,Android,Gyeonggi,Paid,Free,,1,0
11959,2024-05-31,Android,Seoul,Organic,Free,,0,0
11960,2023-09-30,iOS,Seoul,Referral,Plus,2024-01-19,0,0
11961,2023-07-26,iOS,Gyeonggi,Organic,Plus,2023-10-13,0,0
11962,2023-02-02,Android,Other,Organic,Free,,0,0
11963,2023-07-30,Android,Seoul,Paid,Free,,0,0
11964,2024-05-06,Android,Other,Paid,Free,,0,0
11965,2024-07-19,iOS,Seoul,Organic,Plus,2024-10-22,0,0
11966,2024-02-10,iOS,Gyeonggi,Paid,Free,,0,0
11967,2024-04-04,iOS,Gyeonggi,Organic,Free,,0,0
11968,2022-07-02,iOS,Other,Organic,Plus,2022-08-26,0,0
11969,2024-05-04,Android,Gyeonggi,Organic,Free,,0,0
11970,2024-01-18,iOS,Seoul,Paid,Free,,0,0
11971,2024-01-07,iOS,Gyeonggi,Organic,Plus,2024-02-25,0,0
11972,2024-10-18,iOS,Other,Organic,Free,,0,0
11973,2024-10-13,Android,Seoul,Organic,Premium,2024-11-22,0,0
11974,2023-11-26,Web,Gyeonggi,Paid,Plus,2024-02-16,0,0
11975,2022-07-10,Android,Seoul,Organic,Plus,2022-12-08,0,0
11976,2024-02-25,Web,Seoul,Organic,Free,,0,0
11977,2024-09-14,Android,Other,Organic,Free,,0,0
11978,2024-03-18,Android,Other,Organic,Free,,0,0
11979,2024-04-18,iOS,Other,Referral,Free,,0,0
11980,2022-08-08,iOS,Seoul,Referral,Premium,2022-10-17,0,0
11981,2022-05-16,Android,Gyeonggi,Organic,Free,,0,0
11982,2024-10-29,iOS,Other,Organic,Plus,2024-12-04,0,0
11983,2024-11-24,Android,Gyeonggi,Organic,Free,,0,0
11984,2024-02-17,iOS,Seoul,Organic,Premium,2024-04-29,0,0
11985,2024-02-13,iOS,Gyeonggi,Referral,Free,,0,0
11986,2024-04-20,Android,Seoul,Organic,Free,,0,0
11987,2024-09-20,iOS,Seoul,Organic,Plus,2024-11-11,0,0
11988,2024-07-22,Android,Other,Organic,Plus,2024-09-08,0,0
11989,2024-09-18,Android,Seoul,Organic,Plus,2025-01-01,0,0
11990,2024-12-12,Android,Seoul,Paid,Free,,1,0
11991,2024-08-26,Android,Gyeonggi,Organic,Free,,0,0
11992,2022-12-25,Web,Seoul,Organic,Free,,0,0
11993,2023-07-31,Android,Other,Organic,Free,,0,0
11994,2024-05-21,Android,Gyeonggi,Organic,Free,,0,0
11995,2024-05-02,Web,Seoul,Organic,Plus,2024-08-07,0,0
11996,2024-08-02,iOS,Gyeonggi,Organic,Free,,0,0
11997,2022-12-06,iOS,Gyeonggi,Paid,Free,,0,0
11998,2024-05-26,iOS,Gyeonggi,Organic,Free,,0,0
11999,2024-10-02,Android,Gyeonggi,Organic,Free,,0,0
12000,2023-02-23,Web,Seoul,Organic,Free,,0,0
12001,2023-11-12,Web,Gyeonggi,Paid,Plus,2023-12-18,0,0
12002,2024-01-20,Android,Gyeonggi,Organic,Free,,0,0
12003,2024-07-03,iOS,Other,Organic,Free,,0,0
12004,2023-03-11,Web,Seoul,Organic,Free,,0,0
12005,2023-12-18,Web,Other,Organic,Free,,0,0
12006,2024-12-27,iOS,Other,Organic,Free,,1,0
12007,2024-06-24,Web,Other,Organic,Free,,0,0
12008,2024-11-27,Android,Gyeonggi,Paid,Free,,0,0
12009,2024-03-19,iOS,Gyeonggi,Organic,Free,,0,0
12010,2022-09-02,Web,Gyeonggi,Organic,Plus,2022-10-24,0,0
12011,2024-03-01,iOS,Gyeonggi,Organic,Plus,2024-08-09,0,0
12012,2023-06-06,iOS,Gyeonggi,Paid,Free,,0,0
12013,2024-12-08,Web,Gyeonggi,Organic,Premium,2025-01-01,1,0
12014,2024-12-14,iOS,Gyeonggi,Referral,Plus,2025-01-01,1,0
12015,2023-11-11,Android,Gyeonggi,Organic,Free,,0,0
12016,2023-08-03,Web,Seoul,Organic,Free,,0,0
12017,2022-12-25,Web,Other,Organic,Free,,0,0
12018,2024-06-05,iOS,Other,Organic,Plus,2024-09-16,0,0
12019,2023-08-20,Android,Seoul,Organic,Free,,0,0
12020,2024-03-14,iOS,Other,Organic,Free,,0,0
12021,2024-02-22,iOS,Gyeonggi,Referral,Plus,2024-07-16,0,0
12022,2022-07-10,Web,Other,Organic,Free,,0,0
12023,2024-10-04,Android,Gyeonggi,Paid,Plus,2025-01-01,0,0
12024,2023-10-09,iOS,Other,Organic,Free,,0,0
12025,2024-08-05,Android,Gyeonggi,Organic,Free,,0,0
12026,2023-04-23,iOS,Other,Organic,Plus,2023-09-05,0,0
12027,2023-08-13,Web,Other,Organic,Free,,0,0
12028,2024-10-20,Android,Other,Organic,Free,,0,0
12029,2023-07-02,iOS,Seoul,Paid,Free,,0,0
12030,2023-12-11,iOS,Other,Organic,Free,,0,0
12031,2024-01-29,Web,Seoul,Referral,Free,,0,0
12032,2022-03-25,Web,Other,Paid,Free,,0,0
12033,2024-08-13,Web,Gyeonggi,Organic,Plus,2024-11-12,0,0
12034,2024-12-20,Android,Seoul,Organic,Plus,2025-01-01,1,0
12035,2023-01-19,Web,Seoul,Paid,Free,,0,0
12036,2024-08-23,Android,Gyeonggi,Referral,Free,,0,0
12037,2024-04-08,Android,Seoul,Referral,Free,,0,0
12038,2023-07-26,Android,Other,Organic,Premium,2023-09-22,0,0
12039,2022-02-21,Android,Seoul,Organic,Plus,2022-07-10,0,0
12040,2024-04-18,Android,Gyeonggi,Organic,Free,,0,0
12041,2022-04-07,iOS,Seoul,Paid,Free,,0,0
12042,2024-10-13,iOS,Gyeonggi,Paid,Plus,2025-01-01,0,0
12043,2024-10-20,Web,Seoul,Paid,Free,,0,0
12044,2022-05-26,Android,Other,Organic,Plus,2022-07-10,0,0
12045,2023-10-23,Web,Seoul,Organic,Free,,0,0
12046,2024-12-24,Android,Gyeonggi,Paid,Plus,2025-01-01,1,0
12047,2023-12-02,iOS,Seoul,Organic,Free,,0,0
12048,2024-02-19,iOS,Seoul,Paid,Free,,0,0
12049,2022-02-05,Android,Seoul,Organic,Free,,0,0
12050,2024-02-19,iOS,Seoul,Organic,Premium,2024-03-30,0,0
12051,2024-05-06,iOS,Gyeonggi,Organic,Plus,2024-06-11,0,0
12052,2024-11-14,iOS,Other,Organic,Free,,0,0
12053,2024-10-21,Android,Gyeonggi,Paid,Plus,2024-11-25,0,0
12054,2023-04-10,iOS,Seoul,Organic,Free,,0,0
12055,2022-05-19,iOS,Seoul,Organic,Plus,2022-09-11,0,0
12056,2022-09-03,Android,Other,Organic,Plus,2022-12-10,0,0
12057,2023-12-05,Web,Seoul,Organic,Plus,2024-04-21,0,0
12058,2024-06-05,Web,Other,Organic,Free,,0,0
12059,2024-07-30,Web,Gyeonggi,Organic,Plus,2024-10-08,0,0
12060,2024-02-15,iOS,Gyeonggi,Organic,Premium,2024-04-26,0,0
12061,2024-11-23,iOS,Gyeonggi,Paid,Premium,2025-01-01,0,0
12062,2023-10-07,iOS,Other,Organic,Premium,2023-10-29,0,0
12063,2023-06-27,Android,Seoul,Paid,Free,,0,0
12064,2024-03-28,Android,Gyeonggi,Organic,Free,,0,0
12065,2024-11-15,Android,Seoul,Paid,Free,,0,0
12066,2024-09-19,iOS,Seoul,Organic,Free,,0,0
12067,2023-09-30,Web,Gyeonggi,Organic,Plus,2024-03-10,0,0
12068,2024-06-10,Android,Gyeonggi,Organic,Free,,0,0
12069,2024-01-04,iOS,Gyeonggi,Organic,Plus,2024-04-28,0,0
12070,2024-01-28,Android,Other,Organic,Premium,2024-03-28,0,0
12071,2024-08-05,iOS,Gyeonggi,Organic,Free,,0,0
12072,2024-08-08,iOS,Seoul,Organic,Plus,2024-12-24,0,0
12073,2023-01-10,Android,Gyeonggi,Organic,Plus,2023-02-21,0,0
12074,2024-07-07,Android,Gyeonggi,Organic,Free,,0,0
12075,2022-02-02,iOS,Gyeonggi,Referral,Free,,0,0
12076,2022-08-23,Android,Gyeonggi,Organic,Free,,0,0
12077,2022-06-08,Android,Seoul,Organic,Free,,0,0
12078,2023-03-15,Web,Gyeonggi,Organic,Plus,2023-05-20,0,0
12079,2022-06-23,Android,Gyeonggi,Organic,Free,,0,0
12080,2022-12-28,iOS,Seoul,Paid,Free,,0,0
12081,2023-10-27,iOS,Gyeonggi,Organic,Plus,2024-04-05,0,0
12082,2024-05-18,Web,Seoul,Paid,Plus,2024-09-16,0,0
12083,2023-12-24,iOS,Gyeonggi,Organic,Free,,0,0
12084,2024-12-05,Android,Gyeonggi,Organic,Plus,2025-01-01,1,0
12085,2023-01-05,Android,Seoul,Organic,Free,,0,0
12086,2022-05-16,Android,Seoul,Organic,Free,,0,0
12087,2023-07-07,Android,Other,Paid,Free,,0,0
12088,2022-03-02,iOS,Gyeonggi,Referral,Free,,0,0
12089,2024-12-31,Android,Gyeonggi,Paid,Plus,2025-01-01,1,0
12090,2024-04-20,iOS,Seoul,Organic,Plus,2024-06-29,0,0
12091,2023-11-05,Android,Gyeonggi,Organic,Plus,2024-03-12,0,0
12092,2024-06-19,iOS,Other,Organic,Free,,0,0
12093,2024-12-15,iOS,Other,Organic,Free,,1,0
12094,2023-03-09,iOS,Gyeonggi,Organic,Free,,0,0
12095,2024-12-29,iOS,Seoul,Organic,Plus,2025-01-01,1,0
12096,2024-01-17,iOS,Seoul,Paid,Premium,2024-02-26,0,0
12097,2024-05-19,iOS,Seoul,Referral,Plus,2024-06-20,0,0
12098,2023-11-04,Android,Gyeonggi,Referral,Free,,0,0
12099,2022-11-08,iOS,Gyeonggi,Organic,Free,,0,0
12100,2024-07-09,Android,Seoul,Organic,Plus,2025-01-01,0,0
12101,2022-11-21,Web,Other,Organic,Free,,0,0
12102,2022-03-08,Android,Gyeonggi,Referral,Free,,0,0
12103,2024-12-13,Android,Seoul,Organic,Premium,2025-01-01,1,0
12104,2024-09-13,Android,Seoul,Paid,Free,,0,0
12105,2024-02-18,Android,Seoul,Organic,Free,,0,0
12106,2024-05-08,Android,Seoul,Paid,Free,,0,0
12107,2023-11-30,Android,Seoul,Paid,Premium,2024-02-26,0,0
12108,2022-11-03,Android,Gyeonggi,Organic,Free,,0,0
12109,2024-05-25,Web,Other,Organic,Free,,0,0
12110,2022-10-29,Android,Gyeonggi,Referral,Plus,2023-02-06,0,0
12111,2023-08-29,iOS,Gyeonggi,Organic,Free,,0,0
12112,2023-11-22,iOS,Gyeonggi,Organic,Free,,0,0
12113,2024-01-06,Android,Seoul,Organic,Free,,0,0
12114,2024-05-24,iOS,Other,Organic,Free,,0,0
12115,2024-06-01,Web,Gyeonggi,Organic,Free,,0,0
12116,2023-10-16,Android,Seoul,Paid,Plus,2023-12-11,0,0
12117,2023-10-23,Android,Seoul,Organic,Free,,0,0
12118,2023-09-01,iOS,Other,Referral,Plus,2024-02-17,0,0
12119,2022-03-17,Android,Seoul,Organic,Free,,0,0
12120,2024-01-31,iOS,Other,Organic,Plus,2024-03-04,0,0
12121,2024-02-09,Web,Other,Organic,Free,,0,0
12122,2024-03-07,Web,Seoul,Organic,Free,,0,0
12123,2022-02-27,Android,Other,Organic,Free,,0,0
12124,2024-12-20,iOS,Other,Organic,Plus,2025-01-01,1,0
12125,2024-09-27,Android,Seoul,Paid,Free,,0,0
12126,2022-07-20,iOS,Seoul,Organic,Plus,2022-11-01,0,0
12127,2024-04-27,Android,Seoul,Organic,Plus,2024-09-22,0,0
12128,2024-07-04,Android,Other,Organic,Free,,0,0
12129,2024-07-20,Android,Other,Paid,Free,,0,0
12130,2024-08-10,iOS,Other,Paid,Free,,0,0
12131,2024-09-19,Android,Seoul,Organic,Free,,0,0
12132,2024-07-17,iOS,Other,Organic,Premium,2024-08-28,0,0
12133,2023-10-24,iOS,Seoul,Referral,Premium,2023-12-10,0,0
12134,2022-05-29,Android,Other,Paid,Free,,0,0
12135,2024-10-31,Android,Seoul,Organic,Free,,0,0
12136,2024-06-05,Android,Gyeonggi,Organic,Free,,0,0
12137,2024-10-14,Android,Other,Paid,Free,,0,0
12138,2024-05-15,Android,Other,Organic,Plus,2024-10-22,0,0
12139,2023-03-05,iOS,Other,Paid,Plus,2023-08-15,0,0
12140,2023-11-10,iOS,Seoul,Paid,Plus,2024-01-11,0,0
12141,2024-10-13,Android,Gyeonggi,Organic,Premium,2024-12-26,0,0
12142,2024-09-06,Web,Seoul,Paid,Free,,0,0
12143,2023-08-29,iOS,Gyeonggi,Organic,Plus,2023-11-12,0,0
12144,2023-11-10,iOS,Other,Organic,Free,,0,0
12145,2022-11-28,Android,Gyeonggi,Paid,Plus,2023-03-23,0,0
12146,2024-02-14,iOS,Seoul,Organic,Free,,0,0
12147,2023-10-15,Android,Seoul,Organic,Free,,0,0
12148,2024-08-27,iOS,Other,Organic,Free,,0,0
12149,2024-04-10,iOS,Seoul,Organic,Free,,0,0
12150,2024-06-02,Web,Other,Referral,Free,,0,0
12151,2023-12-25,Android,Seoul,Referral,Plus,2024-06-07,0,0
12152,2023-06-01,iOS,Seoul,Paid,Premium,2023-06-18,0,0
12153,2024-08-12,Android,Other,Paid,Premium,2024-08-23,0,0
12154,2024-09-17,iOS,Seoul,Paid,Free,,0,0
12155,2024-09-05,Android,Other,Paid,Plus,2025-01-01,0,0
12156,2023-01-08,Android,Seoul,Organic,Plus,2023-04-25,0,0
12157,2024-06-01,Android,Seoul,Organic,Premium,2024-08-18,0,0
12158,2024-04-05,Android,Other,Referral,Free,,0,0
12159,2024-12-25,iOS,Seoul,Organic,Free,,1,0
12160,2022-07-08,iOS,Gyeonggi,Paid,Free,,0,0
12161,2022-01-21,Android,Seoul,Organic,Plus,2022-04-06,0,0
12162,2024-01-31,Android,Gyeonggi,Paid,Free,,0,0
12163,2024-01-25,iOS,Gyeonggi,Paid,Free,,0,0
12164,2023-08-29,Android,Gyeonggi,Referral,Premium,2023-11-18,0,0
12165,2023-05-29,Android,Seoul,Paid,Free,,0,0
12166,2024-04-08,iOS,Other,Paid,Free,,0,0
12167,2023-11-29,Android,Seoul,Paid,Free,,0,0
12168,2022-05-07,iOS,Seoul,Organic,Free,,0,0
12169,2023-11-19,Android,Gyeonggi,Paid,Plus,2024-05-02,0,0
12170,2024-08-12,Android,Seoul,Paid,Free,,0,0
12171,2023-03-09,Android,Seoul,Organic,Free,,0,0
12172,2023-11-01,Android,Seoul,Organic,Premium,2023-12-19,0,0
12173,2024-05-09,iOS,Gyeonggi,Paid,Free,,0,0
12174,2024-09-05,iOS,Other,Organic,Plus,2025-01-01,0,0
12175,2024-01-16,iOS,Seoul,Paid,Free,,0,0
12176,2023-01-21,Android,Seoul,Organic,Free,,0,0
12177,2023-05-22,Android,Seoul,Organic,Plus,2023-07-15,0,0
12178,2023-12-04,Android,Gyeonggi,Organic,Plus,2024-03-14,0,0
12179,2023-10-31,Web,Gyeonggi,Organic,Plus,2023-12-10,0,0
12180,2024-06-09,Android,Seoul,Organic,Free,,0,0
12181,2023-10-07,Android,Other,Organic,Free,,0,0
12182,2023-12-16,Android,Seoul,Organic,Free,,0,0
12183,2023-07-18,iOS,Seoul,Organic,Free,,0,0
12184,2024-08-26,iOS,Seoul,Organic,Plus,2025-01-01,0,0
12185,2024-05-10,Web,Seoul,Paid,Premium,2024-05-20,0,0
12186,2022-03-14,Android,Gyeonggi,Organic,Plus,2022-09-06,0,0
12187,2022-12-01,Android,Seoul,Organic,Free,,0,0
12188,2024-04-04,Android,Seoul,Paid,Free,,0,0
12189,2022-05-08,Android,Gyeonggi,Paid,Plus,2022-10-11,0,0
12190,2024-01-20,Android,Seoul,Organic,Free,,0,0
12191,2022-04-17,Android,Seoul,Organic,Free,,0,0
12192,2023-05-31,iOS,Other,Paid,Free,,0,0
12193,2023-09-04,iOS,Other,Paid,Free,,0,0
12194,2024-08-05,Android,Gyeonggi,Paid,Plus,2024-09-21,0,0
12195,2023-08-22,Android,Other,Organic,Premium,2023-09-02,0,0
12196,2023-09-05,iOS,Gyeonggi,Paid,Premium,2023-10-01,0,0
12197,2024-06-24,Android,Other,Organic,Free,,0,0
12198,2024-05-26,iOS,Seoul,Organic,Free,,0,0
12199,2023-07-05,Android,Seoul,Referral,Free,,0,0
12200,2024-01-02,Android,Seoul,Referral,Premium,2024-03-17,0,0
12201,2023-06-19,iOS,Seoul,Organic,Free,,0,0
12202,2022-04-23,iOS,Seoul,Organic,Free,,0,0
12203,2022-09-06,Android,Other,Paid,Plus,2023-02-28,0,0
12204,2023-09-17,iOS,Gyeonggi,Paid,Plus,2023-12-18,0,0
12205,2024-10-12,iOS,Seoul,Referral,Premium,2024-12-08,0,0
12206,2024-12-02,Web,Other,Organic,Free,,0,0
12207,2022-03-19,iOS,Seoul,Paid,Free,,0,0
12208,2024-12-28,Android,Seoul,Paid,Free,,1,0
12209,2023-12-05,iOS,Other,Organic,Free,,0,0
12210,2022-05-12,Android,Other,Paid,Plus,2022-09-29,0,0
12211,2024-08-20,Android,Seoul,Organic,Free,,0,0
12212,2023-12-07,Android,Other,Organic,Premium,2024-02-29,0,0
12213,2022-10-24,Android,Seoul,Referral,Free,,0,1
12214,2023-12-13,Android,Other,Organic,Free,,0,0
12215,2023-10-10,Android,Other,Paid,Plus,2023-11-21,0,0
12216,2024-07-03,Android,Gyeonggi,Organic,Premium,2024-09-27,0,0
12217,2022-07-01,iOS,Other,Organic,Free,,0,0
12218,2023-07-14,iOS,Gyeonggi,Organic,Free,,0,0
12219,2024-01-10,Android,Seoul,Organic,Free,,0,0
12220,2023-05-11,Android,Gyeonggi,Organic,Free,,0,0
12221,2023-09-28,iOS,Gyeonggi,Organic,Free,,0,0
12222,2024-12-02,Android,Gyeonggi,Organic,Free,,0,0
12223,2024-08-27,Android,Other,Organic,Free,,0,0
12224,2024-12-05,iOS,Seoul,Organic,Plus,2025-01-01,1,0
12225,2023-11-26,iOS,Gyeonggi,Organic,Plus,2024-03-24,0,0
12226,2024-04-05,Android,Gyeonggi,Referral,Plus,2024-09-06,0,0
12227,2023-03-21,Android,Seoul,Organic,Free,,0,0
12228,2023-06-23,Web,Seoul,Organic,Premium,2023-09-07,0,0
12229,2023-09-25,iOS,Gyeonggi,Referral,Free,,0,0
12230,2024-06-25,Android,Seoul,Paid,Premium,2024-08-23,0,0
12231,2024-07-23,Web,Other,Referral,Free,,0,0
12232,2024-03-13,Web,Gyeonggi,Organic,Free,,0,0
12233,2024-02-28,Android,Other,Organic,Free,,0,0
12234,2023-03-10,Android,Other,Organic,Free,,0,0
12235,2022-12-29,Web,Other,Paid,Plus,2023-02-06,0,0
12236,2022-03-10,iOS,Gyeonggi,Referral,Free,,0,0
12237,2023-08-13,Web,Gyeonggi,Organic,Free,,0,0
12238,2023-10-14,Web,Seoul,Organic,Free,,0,0
12239,2023-09-21,Web,Other,Organic,Free,,0,0
12240,2024-04-05,Web,Other,Referral,Premium,2024-06-09,0,0
12241,2024-05-24,iOS,Seoul,Organic,Free,,0,0
12242,2024-03-11,iOS,Other,Paid,Plus,2024-04-26,0,0
12243,2023-04-27,iOS,Gyeonggi,Organic,Plus,2023-07-10,0,0
12244,2024-04-19,iOS,Other,Organic,Free,,0,0
12245,2024-01-17,iOS,Gyeonggi,Paid,Plus,2024-06-17,0,0
12246,2024-03-31,Android,Other,Paid,Premium,2024-05-26,0,0
12247,2024-12-04,Web,Other,Paid,Free,,1,0
12248,2024-03-14,iOS,Other,Paid,Plus,2024-07-30,0,0
12249,2023-05-05,Android,Gyeonggi,Organic,Free,,0,0
12250,2024-09-13,iOS,Seoul,Organic,Plus,2025-01-01,0,0
12251,2024-11-20,Android,Seoul,Paid,Free,,0,0
12252,2024-03-14,iOS,Seoul,Organic,Plus,2024-04-27,0,0
12253,2024-12-14,iOS,Other,Organic,Free,,1,0
12254,2024-11-15,iOS,Gyeonggi,Organic,Plus,2025-01-01,0,0
12255,2024-05-28,iOS,Gyeonggi,Organic,Plus,2024-08-22,0,0
12256,2023-01-05,Android,Seoul,Organic,Free,,0,0
12257,2022-08-02,Android,Seoul,Organic,Free,,0,0
12258,2024-03-01,Android,Gyeonggi,Organic,Free,,0,0
12259,2023-06-21,Android,Seoul,Referral,Plus,2023-08-14,0,0
12260,2023-07-06,Android,Gyeonggi,Referral,Free,,0,0
12261,2024-10-12,Android,Other,Organic,Plus,2025-01-01,0,0
12262,2024-02-02,Web,Gyeonggi,Organic,Free,,0,0
12263,2023-10-01,Web,Seoul,Organic,Plus,2024-01-28,0,0
12264,2023-08-06,Android,Seoul,Paid,Plus,2024-02-01,0,0
12265,2022-03-21,Android,Gyeonggi,Organic,Plus,2022-05-22,0,0
12266,2022-04-19,Web,Gyeonggi,Paid,Free,,0,0
12267,2023-07-15,Android,Other,Organic,Free,,0,0
12268,2024-09-30,iOS,Other,Organic,Free,,0,0
