order_item_id,order_id,user_id,product_id,quantity,unit_price,is_promo,discount_rate,final_unit_price,line_amount
OI_18143,O_10304,21095,PR00243,1,130000.0,0,0.0,130000.0,130000.0
OI_18144,O_10305,22161,PR00075,1,107000.0,0,0.0,107000.0,107000.0
OI_18145,O_10306,22161,PR00191,1,32000.0,0,0.0,32000.0,32000.0
OI_18146,O_10307,25405,PR00014,1,72000.0,0,0.0,72000.0,72000.0
OI_18147,O_10308,25530,PR00157,1,79000.0,0,0.0,79000.0,79000.0
OI_18148,O_10308,25530,PR00200,1,22000.0,0,0.0,22000.0,22000.0
OI_18149,O_10309,25634,PR00275,1,27000.0,0,0.0,27000.0,27000.0
OI_18150,O_10310,27352,PR00120,2,47000.0,0,0.0,47000.0,94000.0
OI_18151,O_10311,2669,PR00039,1,70000.0,0,0.0,70000.0,70000.0
OI_18152,O_10312,5060,PR00134,1,67000.0,0,0.0,67000.0,67000.0
OI_18153,O_10313,8925,PR00077,1,67000.0,0,0.0,67000.0,67000.0
OI_18154,O_10313,8925,PR00029,2,392000.0,0,0.0,392000.0,784000.0
OI_18155,O_10313,8925,PR00010,1,22000.0,0,0.0,22000.0,22000.0
OI_18156,O_10313,8925,PR00147,1,45000.0,0,0.0,45000.0,45000.0
OI_18157,O_10313,8925,PR00101,1,13000.0,0,0.0,13000.0,13000.0
OI_18158,O_10314,11868,PR00247,1,12000.0,0,0.0,12000.0,12000.0
OI_18159,O_10315,16656,PR00167,1,5000.0,0,0.0,5000.0,5000.0
OI_18160,O_10316,17656,PR00092,1,40000.0,0,0.0,40000.0,40000.0
OI_18161,O_10316,17656,PR00271,1,211000.0,0,0.0,211000.0,211000.0
OI_18162,O_10316,17656,PR00125,1,157000.0,0,0.0,157000.0,157000.0
OI_18163,O_10317,19650,PR00118,2,24000.0,0,0.0,24000.0,48000.0
OI_18164,O_10318,19650,PR00066,1,66000.0,0,0.0,66000.0,66000.0
OI_18165,O_10318,19650,PR00144,1,47000.0,0,0.0,47000.0,47000.0
OI_18166,O_10318,19650,PR00220,1,14000.0,0,0.0,14000.0,14000.0
OI_18167,O_10319,22720,PR00293,1,44000.0,0,0.0,44000.0,44000.0
OI_18168,O_10320,22720,PR00260,1,74000.0,0,0.0,74000.0,74000.0
OI_18169,O_10320,22720,PR00003,1,39000.0,0,0.0,39000.0,39000.0
OI_18170,O_10321,29596,PR00069,1,228000.0,0,0.0,228000.0,228000.0
OI_18171,O_10322,29749,PR00090,1,26000.0,0,0.0,26000.0,26000.0
OI_18172,O_10323,5871,PR00127,1,57000.0,0,0.0,57000.0,57000.0
OI_18173,O_10324,7018,PR00173,1,330000.0,0,0.0,330000.0,330000.0
OI_18174,O_10324,7018,PR00159,1,12000.0,0,0.0,12000.0,12000.0
OI_18175,O_10325,7879,PR00171,1,43000.0,0,0.0,43000.0,43000.0
OI_18176,O_10325,7879,PR00088,1,20000.0,0,0.0,20000.0,20000.0
OI_18177,O_10325,7879,PR00052,1,246000.0,0,0.0,246000.0,246000.0
OI_18178,O_10326,12720,PR00126,1,31000.0,0,0.0,31000.0,31000.0
OI_18179,O_10327,14785,PR00175,1,375000.0,0,0.0,375000.0,375000.0
OI_18180,O_10328,14785,PR00268,1,336000.0,0,0.0,336000.0,336000.0
OI_18181,O_10328,14785,PR00105,1,19000.0,0,0.0,19000.0,19000.0
OI_18182,O_10328,14785,PR00258,1,419000.0,0,0.0,419000.0,419000.0
OI_18183,O_10328,14785,PR00109,1,234000.0,0,0.0,234000.0,234000.0
OI_18184,O_10329,14931,PR00296,1,11000.0,0,0.0,11000.0,11000.0
OI_18185,O_10329,14931,PR00033,1,17000.0,0,0.0,17000.0,17000.0
OI_18186,O_10329,14931,PR00163,1,165000.0,0,0.0,165000.0,165000.0
OI_18187,O_10330,14931,PR00263,2,48000.0,0,0.0,48000.0,96000.0
OI_18188,O_10331,17409,PR00291,1,11000.0,0,0.0,11000.0,11000.0
OI_18189,O_10332,17409,PR00168,1,15000.0,0,0.0,15000.0,15000.0
OI_18190,O_10333,17409,PR00051,1,256000.0,0,0.0,256000.0,256000.0
OI_18191,O_10333,17409,PR00064,1,30000.0,0,0.0,30000.0,30000.0
OI_18192,O_10334,17986,PR00120,1,47000.0,0,0.0,47000.0,47000.0
OI_18193,O_10335,18067,PR00247,1,12000.0,0,0.0,12000.0,12000.0
OI_18194,O_10335,18067,PR00193,1,238000.0,0,0.0,238000.0,238000.0
OI_18195,O_10336,18940,PR00123,2,271000.0,0,0.0,271000.0,542000.0
OI_18196,O_10336,18940,PR00009,1,265000.0,0,0.0,265000.0,265000.0
OI_18197,O_10336,18940,PR00143,1,20000.0,0,0.0,20000.0,20000.0
OI_18198,O_10337,19951,PR00235,2,11000.0,0,0.0,11000.0,22000.0
OI_18199,O_10338,25022,PR00055,1,39000.0,0,0.0,39000.0,39000.0
OI_18200,O_10339,25562,PR00039,1,70000.0,0,0.0,70000.0,70000.0
OI_18201,O_10340,25562,PR00262,1,20000.0,0,0.0,20000.0,20000.0
OI_18202,O_10341,25562,PR00070,1,21000.0,0,0.0,21000.0,21000.0
OI_18203,O_10341,25562,PR00077,1,67000.0,0,0.0,67000.0,67000.0
OI_18204,O_10342,25678,PR00234,1,19000.0,0,0.0,19000.0,19000.0
OI_18205,O_10342,25678,PR00227,1,252000.0,0,0.0,252000.0,252000.0
OI_18206,O_10343,25991,PR00295,1,14000.0,0,0.0,14000.0,14000.0
OI_18207,O_10344,28382,PR00109,1,234000.0,0,0.0,234000.0,234000.0
OI_18208,O_10344,28382,PR00252,1,94000.0,0,0.0,94000.0,94000.0
OI_18209,O_10344,28382,PR00224,1,6000.0,0,0.0,6000.0,6000.0
OI_18210,O_10345,29933,PR00244,1,32000.0,0,0.0,32000.0,32000.0
OI_18211,O_10345,29933,PR00241,1,32000.0,0,0.0,32000.0,32000.0
OI_18212,O_10346,33,PR00252,1,94000.0,0,0.0,94000.0,94000.0
OI_18213,O_10346,33,PR00176,2,356000.0,0,0.0,356000.0,712000.0
OI_18214,O_10346,33,PR00143,1,20000.0,0,0.0,20000.0,20000.0
OI_18215,O_10347,396,PR00277,1,32000.0,0,0.0,32000.0,32000.0
OI_18216,O_10348,623,PR00247,1,12000.0,0,0.0,12000.0,12000.0
OI_18217,O_10349,4314,PR00290,1,160000.0,0,0.0,160000.0,160000.0
OI_18218,O_10350,6128,PR00189,1,19000.0,0,0.0,19000.0,19000.0
OI_18219,O_10350,6128,PR00019,1,13000.0,0,0.0,13000.0,13000.0
OI_18220,O_10351,6725,PR00075,1,107000.0,0,0.0,107000.0,107000.0
OI_18221,O_10352,7946,PR00219,1,21000.0,0,0.0,21000.0,21000.0
OI_18222,O_10352,7946,PR00163,1,165000.0,0,0.0,165000.0,165000.0
OI_18223,O_10353,14355,PR00143,1,20000.0,0,0.0,20000.0,20000.0
OI_18224,O_10353,14355,PR00254,1,207000.0,0,0.0,207000.0,207000.0
OI_18225,O_10353,14355,PR00147,1,45000.0,0,0.0,45000.0,45000.0
OI_18226,O_10354,21329,PR00190,1,25000.0,0,0.0,25000.0,25000.0
OI_18227,O_10354,21329,PR00070,1,21000.0,0,0.0,21000.0,21000.0
OI_18228,O_10355,21376,PR00150,1,726000.0,0,0.0,726000.0,726000.0
OI_18229,O_10356,23348,PR00111,1,46000.0,0,0.0,46000.0,46000.0
OI_18230,O_10357,23348,PR00110,1,20000.0,0,0.0,20000.0,20000.0
OI_18231,O_10358,25262,PR00235,1,11000.0,0,0.0,11000.0,11000.0
OI_18232,O_10359,25911,PR00183,1,23000.0,0,0.0,23000.0,23000.0
OI_18233,O_10360,26046,PR00283,1,338000.0,0,0.0,338000.0,338000.0
OI_18234,O_10361,26046,PR00197,1,46000.0,0,0.0,46000.0,46000.0
OI_18235,O_10362,23,PR00051,1,256000.0,0,0.0,256000.0,256000.0
OI_18236,O_10362,23,PR00001,1,31000.0,0,0.0,31000.0,31000.0
OI_18237,O_10362,23,PR00281,1,398000.0,0,0.0,398000.0,398000.0
OI_18238,O_10362,23,PR00129,2,233000.0,0,0.0,233000.0,466000.0
OI_18239,O_10363,6392,PR00275,1,27000.0,0,0.0,27000.0,27000.0
OI_18240,O_10363,6392,PR00129,1,233000.0,0,0.0,233000.0,233000.0
OI_18241,O_10364,7422,PR00036,1,298000.0,0,0.0,298000.0,298000.0
OI_18242,O_10365,17499,PR00174,2,9000.0,0,0.0,9000.0,18000.0
OI_18243,O_10365,17499,PR00271,1,211000.0,0,0.0,211000.0,211000.0
OI_18244,O_10365,17499,PR00161,1,356000.0,0,0.0,356000.0,356000.0
OI_18245,O_10366,17499,PR00138,1,74000.0,0,0.0,74000.0,74000.0
OI_18246,O_10367,18530,PR00013,1,39000.0,0,0.0,39000.0,39000.0
OI_18247,O_10368,18530,PR00183,1,23000.0,0,0.0,23000.0,23000.0
OI_18248,O_10369,18530,PR00245,1,36000.0,0,0.0,36000.0,36000.0
OI_18249,O_10369,18530,PR00164,1,731000.0,0,0.0,731000.0,731000.0
OI_18250,O_10369,18530,PR00056,1,27000.0,0,0.0,27000.0,27000.0
OI_18251,O_10370,18587,PR00018,1,244000.0,0,0.0,244000.0,244000.0
OI_18252,O_10370,18587,PR00208,1,12000.0,0,0.0,12000.0,12000.0
OI_18253,O_10371,18587,PR00259,1,118000.0,0,0.0,118000.0,118000.0
OI_18254,O_10372,20884,PR00182,1,29000.0,0,0.0,29000.0,29000.0
OI_18255,O_10372,20884,PR00035,2,17000.0,0,0.0,17000.0,34000.0
OI_18256,O_10373,21597,PR00073,1,69000.0,0,0.0,69000.0,69000.0
OI_18257,O_10374,22576,PR00247,1,12000.0,0,0.0,12000.0,12000.0
OI_18258,O_10375,22576,PR00066,1,66000.0,0,0.0,66000.0,66000.0
OI_18259,O_10376,24363,PR00030,2,15000.0,0,0.0,15000.0,30000.0
OI_18260,O_10376,24363,PR00001,2,31000.0,0,0.0,31000.0,62000.0
OI_18261,O_10377,24363,PR00143,1,20000.0,0,0.0,20000.0,20000.0
OI_18262,O_10378,24363,PR00196,1,252000.0,0,0.0,252000.0,252000.0
OI_18263,O_10378,24363,PR00134,1,67000.0,0,0.0,67000.0,67000.0
OI_18264,O_10379,24363,PR00151,1,38000.0,0,0.0,38000.0,38000.0
OI_18265,O_10380,24752,PR00126,1,31000.0,0,0.0,31000.0,31000.0
OI_18266,O_10381,24782,PR00209,2,483000.0,0,0.0,483000.0,966000.0
OI_18267,O_10382,2952,PR00022,1,45000.0,0,0.0,45000.0,45000.0
OI_18268,O_10382,2952,PR00058,1,51000.0,0,0.0,51000.0,51000.0
OI_18269,O_10382,2952,PR00127,1,57000.0,0,0.0,57000.0,57000.0
OI_18270,O_10382,2952,PR00295,1,14000.0,0,0.0,14000.0,14000.0
OI_18271,O_10383,4431,PR00055,2,39000.0,0,0.0,39000.0,78000.0
OI_18272,O_10384,5054,PR00116,1,34000.0,0,0.0,34000.0,34000.0
OI_18273,O_10385,5416,PR00287,1,191000.0,0,0.0,191000.0,191000.0
OI_18274,O_10386,5580,PR00290,1,160000.0,0,0.0,160000.0,160000.0
OI_18275,O_10386,5580,PR00271,1,211000.0,0,0.0,211000.0,211000.0
OI_18276,O_10387,8777,PR00126,2,31000.0,0,0.0,31000.0,62000.0
OI_18277,O_10387,8777,PR00026,1,257000.0,0,0.0,257000.0,257000.0
OI_18278,O_10388,10228,PR00084,1,494000.0,0,0.0,494000.0,494000.0
OI_18279,O_10389,11860,PR00015,1,31000.0,0,0.0,31000.0,31000.0
OI_18280,O_10389,11860,PR00066,1,66000.0,0,0.0,66000.0,66000.0
OI_18281,O_10390,15791,PR00298,1,24000.0,0,0.0,24000.0,24000.0
OI_18282,O_10390,15791,PR00063,1,13000.0,0,0.0,13000.0,13000.0
OI_18283,O_10390,15791,PR00121,1,84000.0,0,0.0,84000.0,84000.0
OI_18284,O_10390,15791,PR00048,1,21000.0,0,0.0,21000.0,21000.0
OI_18285,O_10390,15791,PR00110,1,20000.0,0,0.0,20000.0,20000.0
OI_18286,O_10391,17988,PR00138,1,74000.0,0,0.0,74000.0,74000.0
OI_18287,O_10391,17988,PR00291,2,11000.0,0,0.0,11000.0,22000.0
OI_18288,O_10391,17988,PR00135,1,31000.0,0,0.0,31000.0,31000.0
OI_18289,O_10391,17988,PR00100,1,17000.0,0,0.0,17000.0,17000.0
OI_18290,O_10392,18333,PR00194,1,21000.0,0,0.0,21000.0,21000.0
OI_18291,O_10392,18333,PR00242,1,36000.0,0,0.0,36000.0,36000.0
OI_18292,O_10393,20992,PR00128,2,460000.0,0,0.0,460000.0,920000.0
OI_18293,O_10394,21623,PR00293,1,44000.0,0,0.0,44000.0,44000.0
OI_18294,O_10394,21623,PR00040,1,117000.0,0,0.0,117000.0,117000.0
OI_18295,O_10395,24344,PR00220,1,14000.0,0,0.0,14000.0,14000.0
OI_18296,O_10395,24344,PR00079,1,28000.0,0,0.0,28000.0,28000.0
OI_18297,O_10396,25641,PR00194,1,21000.0,0,0.0,21000.0,21000.0
OI_18298,O_10397,27091,PR00066,1,66000.0,0,0.0,66000.0,66000.0
OI_18299,O_10398,29378,PR00094,1,23000.0,0,0.0,23000.0,23000.0
OI_18300,O_10399,2055,PR00076,1,64000.0,0,0.0,64000.0,64000.0
OI_18301,O_10399,2055,PR00178,1,33000.0,0,0.0,33000.0,33000.0
OI_18302,O_10399,2055,PR00099,1,450000.0,0,0.0,450000.0,450000.0
OI_18303,O_10399,2055,PR00252,1,94000.0,0,0.0,94000.0,94000.0
OI_18304,O_10399,2055,PR00134,2,67000.0,0,0.0,67000.0,134000.0
OI_18305,O_10400,12557,PR00286,1,36000.0,0,0.0,36000.0,36000.0
OI_18306,O_10400,12557,PR00235,1,11000.0,0,0.0,11000.0,11000.0
OI_18307,O_10401,12647,PR00069,1,228000.0,0,0.0,228000.0,228000.0
OI_18308,O_10402,12647,PR00173,1,330000.0,0,0.0,330000.0,330000.0
OI_18309,O_10403,12846,PR00112,2,296000.0,0,0.0,296000.0,592000.0
OI_18310,O_10404,13608,PR00124,1,76000.0,0,0.0,76000.0,76000.0
OI_18311,O_10404,13608,PR00013,1,39000.0,0,0.0,39000.0,39000.0
OI_18312,O_10404,13608,PR00190,1,25000.0,0,0.0,25000.0,25000.0
OI_18313,O_10405,13608,PR00266,1,243000.0,0,0.0,243000.0,243000.0
OI_18314,O_10406,14961,PR00066,2,66000.0,0,0.0,66000.0,132000.0
OI_18315,O_10407,18753,PR00109,2,234000.0,0,0.0,234000.0,468000.0
OI_18316,O_10408,24592,PR00159,1,12000.0,0,0.0,12000.0,12000.0
OI_18317,O_10408,24592,PR00037,1,629000.0,0,0.0,629000.0,629000.0
OI_18318,O_10409,25812,PR00005,1,238000.0,0,0.0,238000.0,238000.0
OI_18319,O_10409,25812,PR00042,1,22000.0,0,0.0,22000.0,22000.0
OI_18320,O_10410,26070,PR00275,1,27000.0,0,0.0,27000.0,27000.0
OI_18321,O_10411,26191,PR00179,1,8000.0,0,0.0,8000.0,8000.0
OI_18322,O_10412,26191,PR00199,1,143000.0,0,0.0,143000.0,143000.0
OI_18323,O_10412,26191,PR00018,1,244000.0,0,0.0,244000.0,244000.0
OI_18324,O_10412,26191,PR00059,1,309000.0,0,0.0,309000.0,309000.0
OI_18325,O_10413,27044,PR00149,1,56000.0,0,0.0,56000.0,56000.0
OI_18326,O_10413,27044,PR00162,1,12000.0,0,0.0,12000.0,12000.0
OI_18327,O_10414,2709,PR00068,1,25000.0,0,0.0,25000.0,25000.0
OI_18328,O_10415,4373,PR00265,1,25000.0,0,0.0,25000.0,25000.0
OI_18329,O_10415,4373,PR00123,1,271000.0,0,0.0,271000.0,271000.0
OI_18330,O_10415,4373,PR00158,1,9000.0,0,0.0,9000.0,9000.0
OI_18331,O_10416,6174,PR00062,1,35000.0,0,0.0,35000.0,35000.0
OI_18332,O_10416,6174,PR00177,1,47000.0,0,0.0,47000.0,47000.0
OI_18333,O_10416,6174,PR00129,1,233000.0,0,0.0,233000.0,233000.0
OI_18334,O_10417,8768,PR00186,1,46000.0,0,0.0,46000.0,46000.0
OI_18335,O_10417,8768,PR00284,1,335000.0,0,0.0,335000.0,335000.0
OI_18336,O_10418,13975,PR00125,1,157000.0,0,0.0,157000.0,157000.0
OI_18337,O_10418,13975,PR00231,1,363000.0,0,0.0,363000.0,363000.0
OI_18338,O_10419,13975,PR00259,2,118000.0,0,0.0,118000.0,236000.0
OI_18339,O_10420,14897,PR00010,1,22000.0,0,0.0,22000.0,22000.0
OI_18340,O_10420,14897,PR00092,2,40000.0,0,0.0,40000.0,80000.0
OI_18341,O_10421,15037,PR00088,1,20000.0,0,0.0,20000.0,20000.0
OI_18342,O_10422,15037,PR00148,1,132000.0,0,0.0,132000.0,132000.0
OI_18343,O_10422,15037,PR00099,1,450000.0,0,0.0,450000.0,450000.0
OI_18344,O_10422,15037,PR00127,1,57000.0,0,0.0,57000.0,57000.0
OI_18345,O_10423,15491,PR00278,1,47000.0,0,0.0,47000.0,47000.0
OI_18346,O_10423,15491,PR00219,1,21000.0,0,0.0,21000.0,21000.0
OI_18347,O_10423,15491,PR00235,1,11000.0,0,0.0,11000.0,11000.0
OI_18348,O_10423,15491,PR00269,2,270000.0,0,0.0,270000.0,540000.0
OI_18349,O_10424,16407,PR00066,1,66000.0,0,0.0,66000.0,66000.0
OI_18350,O_10425,16407,PR00172,1,72000.0,0,0.0,72000.0,72000.0
OI_18351,O_10425,16407,PR00176,1,356000.0,0,0.0,356000.0,356000.0
OI_18352,O_10426,17633,PR00159,1,12000.0,0,0.0,12000.0,12000.0
OI_18353,O_10427,18159,PR00224,2,6000.0,0,0.0,6000.0,12000.0
OI_18354,O_10428,24085,PR00079,1,28000.0,0,0.0,28000.0,28000.0
OI_18355,O_10429,29098,PR00242,1,36000.0,0,0.0,36000.0,36000.0
OI_18356,O_10430,5191,PR00152,1,18000.0,0,0.0,18000.0,18000.0
OI_18357,O_10431,5753,PR00238,1,38000.0,0,0.0,38000.0,38000.0
OI_18358,O_10432,5825,PR00102,1,34000.0,0,0.0,34000.0,34000.0
OI_18359,O_10432,5825,PR00130,1,16000.0,0,0.0,16000.0,16000.0
OI_18360,O_10433,5825,PR00074,1,271000.0,0,0.0,271000.0,271000.0
OI_18361,O_10433,5825,PR00129,1,233000.0,0,0.0,233000.0,233000.0
OI_18362,O_10434,5825,PR00229,1,21000.0,0,0.0,21000.0,21000.0
OI_18363,O_10434,5825,PR00281,1,398000.0,0,0.0,398000.0,398000.0
OI_18364,O_10434,5825,PR00235,1,11000.0,0,0.0,11000.0,11000.0
OI_18365,O_10435,7915,PR00018,1,244000.0,0,0.0,244000.0,244000.0
OI_18366,O_10436,7915,PR00035,1,17000.0,0,0.0,17000.0,17000.0
OI_18367,O_10437,8356,PR00081,1,35000.0,0,0.0,35000.0,35000.0
OI_18368,O_10437,8356,PR00091,1,164000.0,0,0.0,164000.0,164000.0
OI_18369,O_10437,8356,PR00078,2,18000.0,0,0.0,18000.0,36000.0
OI_18370,O_10438,8686,PR00157,1,79000.0,0,0.0,79000.0,79000.0
OI_18371,O_10439,8686,PR00076,1,64000.0,0,0.0,64000.0,64000.0
OI_18372,O_10440,10790,PR00098,1,120000.0,0,0.0,120000.0,120000.0
OI_18373,O_10440,10790,PR00003,2,39000.0,0,0.0,39000.0,78000.0
OI_18374,O_10440,10790,PR00021,1,50000.0,0,0.0,50000.0,50000.0
OI_18375,O_10440,10790,PR00108,2,64000.0,0,0.0,64000.0,128000.0
OI_18376,O_10441,10841,PR00104,1,23000.0,0,0.0,23000.0,23000.0
OI_18377,O_10442,11874,PR00037,1,629000.0,0,0.0,629000.0,629000.0
OI_18378,O_10442,11874,PR00071,1,228000.0,0,0.0,228000.0,228000.0
OI_18379,O_10442,11874,PR00160,1,53000.0,0,0.0,53000.0,53000.0
OI_18380,O_10442,11874,PR00085,1,335000.0,0,0.0,335000.0,335000.0
OI_18381,O_10443,11874,PR00049,1,62000.0,0,0.0,62000.0,62000.0
OI_18382,O_10444,12136,PR00068,1,25000.0,0,0.0,25000.0,25000.0
OI_18383,O_10444,12136,PR00229,1,21000.0,0,0.0,21000.0,21000.0
OI_18384,O_10444,12136,PR00245,1,36000.0,0,0.0,36000.0,36000.0
OI_18385,O_10445,12136,PR00227,1,252000.0,0,0.0,252000.0,252000.0
OI_18386,O_10445,12136,PR00193,1,238000.0,0,0.0,238000.0,238000.0
OI_18387,O_10445,12136,PR00124,1,76000.0,0,0.0,76000.0,76000.0
OI_18388,O_10445,12136,PR00183,1,23000.0,0,0.0,23000.0,23000.0
OI_18389,O_10446,12136,PR00151,1,38000.0,0,0.0,38000.0,38000.0
OI_18390,O_10447,15480,PR00056,1,27000.0,0,0.0,27000.0,27000.0
OI_18391,O_10448,21499,PR00247,1,12000.0,0,0.0,12000.0,12000.0
OI_18392,O_10448,21499,PR00004,1,31000.0,0,0.0,31000.0,31000.0
OI_18393,O_10448,21499,PR00299,1,31000.0,0,0.0,31000.0,31000.0
OI_18394,O_10449,22664,PR00227,1,252000.0,0,0.0,252000.0,252000.0
OI_18395,O_10449,22664,PR00170,1,20000.0,0,0.0,20000.0,20000.0
OI_18396,O_10449,22664,PR00278,1,47000.0,0,0.0,47000.0,47000.0
OI_18397,O_10449,22664,PR00155,1,535000.0,0,0.0,535000.0,535000.0
OI_18398,O_10449,22664,PR00133,1,72000.0,0,0.0,72000.0,72000.0
OI_18399,O_10450,22664,PR00162,1,12000.0,0,0.0,12000.0,12000.0
OI_18400,O_10450,22664,PR00296,1,11000.0,0,0.0,11000.0,11000.0
OI_18401,O_10450,22664,PR00288,1,22000.0,0,0.0,22000.0,22000.0
OI_18402,O_10450,22664,PR00280,1,13000.0,0,0.0,13000.0,13000.0
OI_18403,O_10451,22664,PR00063,1,13000.0,0,0.0,13000.0,13000.0
OI_18404,O_10452,22664,PR00226,1,11000.0,0,0.0,11000.0,11000.0
OI_18405,O_10452,22664,PR00067,2,26000.0,0,0.0,26000.0,52000.0
OI_18406,O_10452,22664,PR00093,1,49000.0,0,0.0,49000.0,49000.0
OI_18407,O_10452,22664,PR00049,1,62000.0,0,0.0,62000.0,62000.0
OI_18408,O_10453,22664,PR00038,1,48000.0,0,0.0,48000.0,48000.0
OI_18409,O_10453,22664,PR00293,1,44000.0,0,0.0,44000.0,44000.0
OI_18410,O_10453,22664,PR00075,1,107000.0,0,0.0,107000.0,107000.0
OI_18411,O_10453,22664,PR00057,1,20000.0,0,0.0,20000.0,20000.0
OI_18412,O_10454,22967,PR00257,1,24000.0,0,0.0,24000.0,24000.0
OI_18413,O_10455,25249,PR00107,2,34000.0,0,0.0,34000.0,68000.0
OI_18414,O_10455,25249,PR00268,1,336000.0,0,0.0,336000.0,336000.0
OI_18415,O_10456,27913,PR00057,1,20000.0,0,0.0,20000.0,20000.0
OI_18416,O_10457,27953,PR00055,1,39000.0,0,0.0,39000.0,39000.0
OI_18417,O_10458,27953,PR00209,1,483000.0,0,0.0,483000.0,483000.0
OI_18418,O_10458,27953,PR00077,1,67000.0,0,0.0,67000.0,67000.0
OI_18419,O_10458,27953,PR00187,1,17000.0,0,0.0,17000.0,17000.0
OI_18420,O_10459,3083,PR00182,1,29000.0,0,0.0,29000.0,29000.0
OI_18421,O_10459,3083,PR00132,1,9000.0,0,0.0,9000.0,9000.0
OI_18422,O_10459,3083,PR00047,1,103000.0,0,0.0,103000.0,103000.0
OI_18423,O_10459,3083,PR00122,1,10000.0,0,0.0,10000.0,10000.0
OI_18424,O_10460,3083,PR00193,2,238000.0,0,0.0,238000.0,476000.0
OI_18425,O_10460,3083,PR00147,1,45000.0,0,0.0,45000.0,45000.0
OI_18426,O_10461,3083,PR00105,1,19000.0,0,0.0,19000.0,19000.0
OI_18427,O_10461,3083,PR00125,1,157000.0,0,0.0,157000.0,157000.0
OI_18428,O_10461,3083,PR00156,1,23000.0,0,0.0,23000.0,23000.0
OI_18429,O_10462,5406,PR00092,1,40000.0,0,0.0,40000.0,40000.0
OI_18430,O_10462,5406,PR00117,1,36000.0,0,0.0,36000.0,36000.0
OI_18431,O_10463,6009,PR00212,1,23000.0,0,0.0,23000.0,23000.0
OI_18432,O_10464,7316,PR00092,1,40000.0,0,0.0,40000.0,40000.0
OI_18433,O_10465,15861,PR00192,1,247000.0,0,0.0,247000.0,247000.0
OI_18434,O_10466,17607,PR00247,1,12000.0,0,0.0,12000.0,12000.0
OI_18435,O_10467,17607,PR00029,1,392000.0,0,0.0,392000.0,392000.0
OI_18436,O_10468,20586,PR00100,1,17000.0,0,0.0,17000.0,17000.0
OI_18437,O_10469,23945,PR00238,2,38000.0,0,0.0,38000.0,76000.0
OI_18438,O_10469,23945,PR00189,1,19000.0,0,0.0,19000.0,19000.0
OI_18439,O_10469,23945,PR00131,1,264000.0,0,0.0,264000.0,264000.0
OI_18440,O_10469,23945,PR00102,1,34000.0,0,0.0,34000.0,34000.0
OI_18441,O_10470,24001,PR00051,1,256000.0,0,0.0,256000.0,256000.0
OI_18442,O_10470,24001,PR00154,1,40000.0,0,0.0,40000.0,40000.0
OI_18443,O_10471,24966,PR00273,1,643000.0,0,0.0,643000.0,643000.0
OI_18444,O_10472,27903,PR00208,1,12000.0,0,0.0,12000.0,12000.0
OI_18445,O_10472,27903,PR00215,1,21000.0,0,0.0,21000.0,21000.0
OI_18446,O_10473,815,PR00233,1,16000.0,0,0.0,16000.0,16000.0
OI_18447,O_10474,868,PR00151,1,38000.0,0,0.0,38000.0,38000.0
OI_18448,O_10474,868,PR00120,1,47000.0,0,0.0,47000.0,47000.0
OI_18449,O_10475,3998,PR00048,1,21000.0,0,0.0,21000.0,21000.0
OI_18450,O_10476,5979,PR00056,1,27000.0,0,0.0,27000.0,27000.0
OI_18451,O_10477,5979,PR00002,1,68000.0,0,0.0,68000.0,68000.0
OI_18452,O_10477,5979,PR00166,2,40000.0,0,0.0,40000.0,80000.0
OI_18453,O_10478,5979,PR00251,1,24000.0,0,0.0,24000.0,24000.0
OI_18454,O_10479,5979,PR00077,1,67000.0,0,0.0,67000.0,67000.0
OI_18455,O_10480,9263,PR00225,1,76000.0,0,0.0,76000.0,76000.0
OI_18456,O_10481,14943,PR00225,1,76000.0,0,0.0,76000.0,76000.0
OI_18457,O_10482,15011,PR00159,1,12000.0,0,0.0,12000.0,12000.0
OI_18458,O_10483,24255,PR00080,1,20000.0,0,0.0,20000.0,20000.0
OI_18459,O_10483,24255,PR00005,1,238000.0,0,0.0,238000.0,238000.0
OI_18460,O_10483,24255,PR00125,1,157000.0,0,0.0,157000.0,157000.0
OI_18461,O_10484,4713,PR00041,2,39000.0,0,0.0,39000.0,78000.0
OI_18462,O_10484,4713,PR00249,1,91000.0,0,0.0,91000.0,91000.0
OI_18463,O_10484,4713,PR00100,1,17000.0,0,0.0,17000.0,17000.0
OI_18464,O_10485,4713,PR00029,1,392000.0,0,0.0,392000.0,392000.0
OI_18465,O_10486,4713,PR00163,1,165000.0,0,0.0,165000.0,165000.0
OI_18466,O_10486,4713,PR00019,1,13000.0,0,0.0,13000.0,13000.0
OI_18467,O_10487,7545,PR00280,1,13000.0,0,0.0,13000.0,13000.0
OI_18468,O_10487,7545,PR00044,1,53000.0,0,0.0,53000.0,53000.0
OI_18469,O_10487,7545,PR00035,1,17000.0,0,0.0,17000.0,17000.0
OI_18470,O_10488,7545,PR00241,1,32000.0,0,0.0,32000.0,32000.0
OI_18471,O_10489,9225,PR00113,1,74000.0,0,0.0,74000.0,74000.0
OI_18472,O_10489,9225,PR00081,1,35000.0,0,0.0,35000.0,35000.0
OI_18473,O_10490,12057,PR00202,1,16000.0,0,0.0,16000.0,16000.0
OI_18474,O_10490,12057,PR00125,1,157000.0,0,0.0,157000.0,157000.0
