user_id,signup_date,activation_stage_14d,consistency_segment_obs_60d,consistency_score_obs_60d,active_days_obs_60d,intervisit_cv_obs_60d,revenue_60_180,has_purchase_60_180,orders_60_180,retention_last_week_180d
18791,2024-03-16,A2_click,C2,-0.807702339,9,1.185180502,0,FALSE,0,FALSE
1728,2024-03-16,A2_click,C2,-0.723066269,10,1.220655562,0,FALSE,0,TRUE
18711,2024-03-16,A2_click,C3,-0.129715431,12,1.145831203,0,FALSE,0,FALSE
10959,2024-03-16,A2_click,C4,0.678614628,15,1.061677237,0,FALSE,0,TRUE
4195,2024-03-16,A2_click,C3,0.011190683,11,1.032827388,0,FALSE,0,TRUE
11510,2024-03-16,A2_click,C3,0.37925667,13,1.035443329,0,FALSE,0,FALSE
21595,2024-03-16,A2_click,C5,1.692119925,14,0.648722753,0,FALSE,0,TRUE
10886,2024-03-16,A2_click,C3,0.282914903,12,1.003992032,296000,TRUE,1,FALSE
18010,2024-03-16,A2_click,C4,1.130792289,13,0.777107524,0,FALSE,0,TRUE
26943,2024-03-16,A2_click,C5,1.692347228,16,0.777781007,0,FALSE,0,TRUE
29386,2024-03-16,A2_click,C4,1.143072146,12,0.708318204,0,FALSE,0,TRUE
19066,2024-03-16,A2_click,C4,0.411041912,11,0.895380956,50000,TRUE,1,TRUE
21778,2024-03-16,A2_click,C5,1.604066123,15,0.743558906,766000,TRUE,2,TRUE
28525,2024-03-16,A2_click,C4,0.947360152,15,0.969297595,13000,TRUE,1,FALSE
10129,2024-03-16,A3_add_to_cart,C4,1.166625521,9,0.506517292,0,FALSE,0,TRUE
798,2024-03-16,A3_add_to_cart,C1,-3.069854136,5,1.704508667,354000,TRUE,1,FALSE
17162,2024-03-16,A3_add_to_cart,C3,0.204030741,12,1.031107983,0,FALSE,0,FALSE
5857,2024-03-16,A3_add_to_cart,C5,2.169075781,20,0.872181239,0,FALSE,0,TRUE
9868,2024-03-16,A4_checkout,C4,0.875238292,10,0.671248076,23000,TRUE,1,TRUE
11727,2024-03-16,A4_checkout,C5,2.489143178,21,0.826728209,468000,TRUE,2,FALSE
24220,2024-03-16,A4_checkout,C5,2.446149676,21,0.841506964,0,FALSE,0,TRUE
29168,2022-05-07,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
39,2022-05-07,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
24048,2022-05-07,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
10855,2022-05-07,A0_no_activity,C5,1.407637024,3,0.036261886,0,FALSE,0,FALSE
17105,2022-05-07,A0_no_activity,C2,-0.730952993,3,0.771389216,0,FALSE,0,TRUE
6920,2022-05-07,A1_view,C3,0.290002779,3,0.42044187,0,FALSE,0,FALSE
2658,2022-05-07,A1_view,C3,0.141745176,3,0.471404521,0,FALSE,0,FALSE
26674,2022-05-07,A1_view,C1,-1.808928555,5,1.271073156,0,FALSE,0,FALSE
8005,2022-05-07,A1_view,C3,0.337826334,8,0.726843784,0,FALSE,0,TRUE
23436,2022-05-07,A1_view,C3,-0.080935008,11,1.064495035,0,FALSE,0,FALSE
14964,2022-05-07,A1_view,C4,0.640982058,12,0.880908622,0,FALSE,0,TRUE
10311,2022-05-07,A2_click,C4,0.920912018,9,0.590979816,45000,TRUE,1,TRUE
20470,2022-05-07,A2_click,C4,0.429678169,9,0.759838468,0,FALSE,0,FALSE
1301,2022-05-07,A2_click,C4,0.572532759,9,0.71073307,0,FALSE,0,TRUE
12216,2022-05-07,A2_click,C2,-1.520593425,10,1.494800678,0,FALSE,0,TRUE
16844,2022-05-07,A2_click,C5,1.543023028,11,0.506269323,0,FALSE,0,TRUE
3024,2022-05-07,A2_click,C5,1.625089909,16,0.800900302,181000,TRUE,2,TRUE
11898,2022-05-07,A2_click,C5,2.517626997,20,0.752368875,231000,TRUE,2,TRUE
21184,2022-05-07,A3_add_to_cart,C3,0.133562289,13,1.11989928,0,FALSE,0,FALSE
486,2022-05-07,A3_add_to_cart,C4,1.038897551,13,0.808695782,762000,TRUE,1,FALSE
16822,2022-05-07,A3_add_to_cart,C4,0.777080861,15,1.027830067,0,FALSE,0,FALSE
13516,2022-05-07,A4_checkout,C3,-0.325814083,11,1.148670729,0,FALSE,0,FALSE
16431,2022-05-07,A5_purchase,C2,-1.230537281,8,1.265959251,0,FALSE,0,FALSE
14947,2022-05-07,A5_purchase,C4,0.71987176,10,0.724654378,106000,TRUE,1,TRUE
26172,2022-05-07,A5_purchase,C4,0.480734299,13,1.00056101,0,FALSE,0,TRUE
14730,2023-12-03,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
12342,2023-12-03,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
9756,2023-12-03,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
12288,2023-12-03,A1_view,C1,,2,,0,FALSE,0,FALSE
9305,2023-12-03,A1_view,C4,0.826681898,14,0.946211818,0,FALSE,0,TRUE
20435,2023-12-03,A2_click,C2,-1.070889977,4,0.952808684,0,FALSE,0,FALSE
25425,2023-12-03,A2_click,C3,0.355815551,13,1.043501071,0,FALSE,0,FALSE
24494,2023-12-03,A2_click,C1,-2.371202036,7,1.593487639,0,FALSE,0,FALSE
7880,2023-12-03,A2_click,C2,-1.267139857,9,1.343109359,0,FALSE,0,FALSE
1988,2023-12-03,A2_click,C3,0.286902744,10,0.873484847,0,FALSE,0,TRUE
14288,2023-12-03,A2_click,C4,0.462358603,15,1.136013932,0,FALSE,0,TRUE
5101,2023-12-03,A2_click,C4,0.552149293,10,0.782307957,0,FALSE,0,TRUE
11513,2023-12-03,A3_add_to_cart,C3,-0.040600634,13,1.179766727,0,FALSE,0,TRUE
8483,2023-12-03,A3_add_to_cart,C5,1.294618338,15,0.849929703,0,FALSE,0,TRUE
3703,2023-12-03,A5_purchase,C1,-2.332292292,6,1.515544457,0,FALSE,0,FALSE
26970,2023-12-03,A5_purchase,C2,-0.634481,8,1.061068525,0,FALSE,0,TRUE
14788,2023-12-03,A5_purchase,C4,0.470805216,13,1.003974072,0,FALSE,0,FALSE
7463,2023-12-03,A5_purchase,C5,1.820643956,14,0.604543398,0,FALSE,0,TRUE
17139,2023-12-03,A5_purchase,C3,0.385891388,11,0.904026296,0,FALSE,0,FALSE
22335,2023-12-03,A5_purchase,C3,-0.070925618,10,0.996486173,0,FALSE,0,FALSE
23869,2023-12-03,A0_no_activity,C3,-0.168201601,8,0.900787814,740000,TRUE,1,FALSE
27583,2023-12-03,A0_no_activity,C5,2.385627752,17,0.604038232,383000,TRUE,2,TRUE
1106,2023-12-03,A1_view,C4,0.758501371,10,0.711375684,143000,TRUE,1,TRUE
6688,2023-12-03,A2_click,C3,0.20969126,10,0.900025826,243000,TRUE,1,TRUE
4998,2023-12-03,A2_click,C1,-2.135403523,9,1.64156972,161000,TRUE,1,TRUE
13136,2023-12-03,A2_click,C5,1.899088529,18,0.835851329,894000,TRUE,1,TRUE
16072,2023-12-03,A3_add_to_cart,C1,-2.274789093,10,1.754050858,10000,TRUE,1,FALSE
25883,2023-12-03,A3_add_to_cart,C5,2.082146636,16,0.643789828,121000,TRUE,1,FALSE
7803,2023-12-03,A3_add_to_cart,C4,1.146125507,15,0.900973212,23000,TRUE,1,TRUE
21714,2023-12-03,A4_checkout,C5,1.569968115,15,0.75527989,330000,TRUE,1,TRUE
3297,2023-07-02,A0_no_activity,C1,,2,,0,FALSE,0,TRUE
26706,2023-07-02,A2_click,C1,,1,,0,FALSE,0,FALSE
16056,2023-07-02,A2_click,C1,-2.098945298,10,1.693605621,0,FALSE,0,TRUE
9258,2023-07-02,A2_click,C2,-1.633770768,8,1.404568314,0,FALSE,0,FALSE
24351,2023-07-02,A2_click,C2,-1.052394543,7,1.140155573,0,FALSE,0,TRUE
29269,2023-07-02,A2_click,C2,-0.987198061,11,1.376017455,0,FALSE,0,FALSE
7683,2023-07-02,A1_view,C2,-0.860419205,3,0.81589244,0,FALSE,0,FALSE
12541,2023-07-02,A0_no_activity,C2,-0.758731092,4,0.845505963,0,FALSE,0,FALSE
9539,2023-07-02,A1_view,C3,-0.356939492,3,0.642824347,0,FALSE,0,FALSE
17615,2023-07-02,A4_checkout,C4,0.746206905,9,0.651033638,0,FALSE,0,FALSE
14774,2023-07-02,A5_purchase,C4,1.108805561,10,0.590960746,0,FALSE,0,TRUE
29689,2023-07-02,A3_add_to_cart,C5,1.207265884,14,0.815388385,0,FALSE,0,FALSE
18482,2023-07-02,A1_view,C5,1.233441388,5,0.225276967,0,FALSE,0,FALSE
17174,2023-07-02,A2_click,C5,1.33090647,14,0.772887684,0,FALSE,0,FALSE
9295,2023-07-02,A5_purchase,C5,1.429528326,14,0.73898702,11000,TRUE,1,TRUE
3989,2023-07-02,A1_view,C5,1.516985132,15,0.773492468,14000,TRUE,1,TRUE
24515,2023-07-02,A2_click,C5,1.420461066,13,0.677535641,100000,TRUE,2,TRUE
5810,2023-07-02,A2_click,C3,-0.0435348,12,1.116207135,144000,TRUE,1,FALSE
26291,2023-07-02,A2_click,C3,0.056822817,12,1.081709813,565000,TRUE,1,TRUE
16932,2023-07-02,A3_add_to_cart,C5,2.360715887,20,0.806306116,851000,TRUE,2,TRUE
22520,2023-07-02,A0_no_activity,C2,-0.703775844,6,0.955751818,1013000,TRUE,1,TRUE
8020,2023-05-04,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
441,2023-05-04,A1_view,C1,,2,,0,FALSE,0,FALSE
7002,2023-05-04,A1_view,C4,1.087526442,3,0.146297955,0,FALSE,0,FALSE
11035,2023-05-04,A1_view,C5,1.380413544,3,0.045619792,0,FALSE,0,FALSE
17626,2023-05-04,A0_no_activity,C2,-1.316554784,5,1.101822663,0,FALSE,0,FALSE
16626,2023-05-04,A0_no_activity,C3,-0.174982151,6,0.773982198,49000,TRUE,1,TRUE
6962,2023-05-04,A1_view,C3,-0.042214579,5,0.663775957,0,FALSE,0,FALSE
24556,2023-05-04,A1_view,C3,0.031265862,9,0.896790279,0,FALSE,0,TRUE
16900,2023-05-04,A1_view,C2,-0.622145183,9,1.121396357,0,FALSE,0,TRUE
17545,2023-05-04,A1_view,C5,1.905737878,20,0.962702044,0,FALSE,0,TRUE
28451,2023-05-04,A3_add_to_cart,C3,0.155362462,7,0.724996438,0,FALSE,0,TRUE
24031,2023-05-04,A2_click,C1,-2.863138147,8,1.827155883,0,FALSE,0,TRUE
16208,2023-05-04,A2_click,C2,-0.789737072,9,1.179005051,0,FALSE,0,TRUE
27476,2023-05-04,A2_click,C2,-0.661764707,11,1.264151716,0,FALSE,0,FALSE
9892,2023-05-04,A2_click,C3,0.002835384,12,1.100267665,0,FALSE,0,FALSE
14782,2023-05-04,A2_click,C4,0.50510157,6,0.54020755,0,FALSE,0,TRUE
9789,2023-05-04,A2_click,C3,0.274569485,10,0.87772433,35000,TRUE,1,FALSE
7755,2023-05-04,A3_add_to_cart,C2,-0.767461277,10,1.235916076,69000,TRUE,1,FALSE
22079,2023-05-04,A2_click,C3,-0.258086512,12,1.189957982,20000,TRUE,1,TRUE
29571,2023-05-04,A2_click,C3,-0.045664713,9,0.923234697,0,FALSE,0,FALSE
10626,2023-05-04,A3_add_to_cart,C3,-0.360256715,14,1.354214758,0,FALSE,0,TRUE
14295,2023-05-04,A5_purchase,C5,1.618700347,10,0.41568751,0,FALSE,0,FALSE
5669,2023-05-04,A2_click,C5,3.300996385,18,0.353954018,36000,TRUE,1,TRUE
24732,2023-05-04,A2_click,C5,1.304010911,13,0.717564675,146000,TRUE,2,TRUE
9165,2023-05-04,A2_click,C4,0.605872836,15,1.086681786,0,FALSE,0,FALSE
6212,2023-05-04,A3_add_to_cart,C5,2.007392717,19,0.863190616,152000,TRUE,1,TRUE
26825,2023-05-04,A4_checkout,C5,1.616002216,14,0.674887753,364000,TRUE,1,TRUE
27991,2023-05-04,A2_click,C5,3.361226682,22,0.591522995,84000,TRUE,1,TRUE
11844,2023-05-04,A5_purchase,C5,2.051230948,17,0.718985102,46000,TRUE,1,TRUE
13684,2023-05-04,A5_purchase,C5,1.48071819,12,0.592254427,0,FALSE,0,TRUE
26947,2023-05-06,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
14240,2023-05-06,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
10895,2023-05-06,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
22171,2023-05-06,A1_view,C1,,2,,0,FALSE,0,FALSE
19778,2023-05-06,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
14282,2023-05-06,A1_view,C2,-0.739312088,5,0.903398992,0,FALSE,0,FALSE
21694,2023-05-06,A2_click,C4,1.034999507,8,0.48719474,0,FALSE,0,TRUE
10662,2023-05-06,A2_click,C2,-1.244804763,10,1.4,0,FALSE,0,FALSE
10927,2023-05-06,A2_click,C2,-0.916159024,10,1.287030023,0,FALSE,0,FALSE
14995,2023-05-06,A2_click,C2,-1.062490657,8,1.208194245,0,FALSE,0,FALSE
6141,2023-05-06,A3_add_to_cart,C5,1.821678742,16,0.733324084,0,FALSE,0,TRUE
20737,2023-05-06,A5_purchase,C3,-0.080935008,11,1.064495035,0,FALSE,0,FALSE
29392,2023-05-06,A5_purchase,C5,1.643424395,15,0.730029739,0,FALSE,0,FALSE
1622,2023-05-06,A2_click,C5,2.012017624,17,0.732464444,0,FALSE,0,TRUE
23306,2023-05-06,A2_click,C1,-3.345016195,5,1.799093953,271000,TRUE,1,FALSE
26076,2023-05-06,A2_click,C2,-1.699321739,10,1.55623745,235000,TRUE,1,TRUE
17058,2023-05-06,A2_click,C3,0.26803775,10,0.879969575,45000,TRUE,1,TRUE
3633,2023-05-06,A2_click,C4,0.746423924,12,0.844663621,1036000,TRUE,1,TRUE
19867,2023-05-06,A2_click,C5,1.757743316,19,0.949006081,627000,TRUE,2,TRUE
18305,2023-05-06,A1_view,C5,2.898164904,19,0.556993087,270000,TRUE,1,TRUE
11780,2024-03-14,A1_view,C1,,2,,0,FALSE,0,FALSE
25240,2024-03-14,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
27029,2024-03-14,A1_view,C1,,2,,0,FALSE,0,TRUE
29670,2024-03-14,A0_no_activity,C1,-1.778190795,3,1.13137085,0,FALSE,0,FALSE
28154,2024-03-14,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
3620,2024-03-14,A2_click,C3,0.278883459,3,0.424264069,0,FALSE,0,TRUE
18240,2024-03-14,A2_click,C1,-2.296722086,10,1.761590191,0,FALSE,0,TRUE
17724,2024-03-14,A1_view,C3,-0.327719877,4,0.697348475,0,FALSE,0,FALSE
14873,2024-03-14,A2_click,C2,-0.543142067,12,1.287944098,0,FALSE,0,FALSE
10444,2024-03-14,A2_click,C2,-1.134002509,14,1.620185175,0,FALSE,0,FALSE
479,2024-03-14,A1_view,C2,-1.2134537,8,1.260086874,0,FALSE,0,FALSE
29363,2024-03-14,A3_add_to_cart,C2,-1.022960321,8,1.194605932,0,FALSE,0,TRUE
12668,2024-03-14,A2_click,C2,-0.560212821,9,1.100107484,0,FALSE,0,TRUE
11482,2024-03-14,A4_checkout,C2,-1.630042306,10,1.532423066,0,FALSE,0,FALSE
19881,2024-03-14,A2_click,C3,-0.18674447,13,1.230002783,0,FALSE,0,FALSE
8868,2024-03-14,A5_purchase,C4,0.57284787,7,0.581488365,0,FALSE,0,FALSE
591,2024-03-14,A2_click,C2,-1.13005164,10,1.360554311,0,FALSE,0,TRUE
29362,2024-03-14,A2_click,C4,0.554614152,12,0.910597065,0,FALSE,0,FALSE
28696,2024-03-14,A2_click,C5,2.169953763,20,0.871879438,0,FALSE,0,FALSE
5652,2024-03-14,A5_purchase,C4,1.027657438,13,0.812559503,0,FALSE,0,TRUE
11681,2024-03-14,A2_click,C4,0.537047926,14,1.045771737,0,FALSE,0,TRUE
26492,2024-03-14,A2_click,C4,0.81774253,16,1.07842106,0,FALSE,0,TRUE
10207,2024-03-14,A2_click,C5,1.943326126,12,0.433235758,0,FALSE,0,FALSE
17642,2024-03-14,A2_click,C5,1.375241866,13,0.693079467,0,FALSE,0,TRUE
4588,2024-03-14,A2_click,C5,2.388833181,22,0.925777355,0,FALSE,0,TRUE
10352,2024-03-14,A2_click,C2,-1.182590926,6,1.120341595,94000,TRUE,1,TRUE
27885,2024-03-14,A4_checkout,C1,-2.416269678,10,1.802683949,202000,TRUE,1,TRUE
26802,2024-03-14,A2_click,C4,0.732901523,9,0.655607282,38000,TRUE,1,FALSE
13350,2024-03-14,A2_click,C4,1.060501628,11,0.672133123,423000,TRUE,1,FALSE
1557,2024-03-14,A2_click,C5,1.649389507,15,0.727979268,128000,TRUE,1,FALSE
6240,2024-08-13,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
4549,2024-08-13,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
14226,2024-08-13,A1_view,C4,0.70627736,9,0.664759176,0,FALSE,0,FALSE
17352,2024-08-13,A1_view,C5,1.316539175,10,0.519553578,0,FALSE,0,TRUE
25800,2024-08-13,A1_view,C1,-2.258077148,4,1.360897063,0,FALSE,0,FALSE
11846,2024-08-13,A2_click,C4,0.901184515,15,0.98517019,0,FALSE,0,TRUE
2544,2024-08-13,A2_click,C2,-1.127077451,11,1.424100146,0,FALSE,0,FALSE
29713,2024-08-13,A2_click,C2,-1.208440484,10,1.3875,0,FALSE,0,TRUE
26667,2024-08-13,A2_click,C4,0.956127831,16,1.030851953,0,FALSE,0,FALSE
27646,2024-08-13,A2_click,C4,0.789617724,14,0.958952403,0,FALSE,0,FALSE
15873,2024-08-13,A2_click,C2,-0.527386233,10,1.153391737,0,FALSE,0,FALSE
10733,2024-08-13,A2_click,C2,-0.626788098,10,1.187560525,0,FALSE,0,TRUE
19754,2024-08-13,A2_click,C4,0.885069171,12,0.797005159,0,FALSE,0,TRUE
5989,2024-08-13,A3_add_to_cart,C4,0.544322947,11,0.84956641,0,FALSE,0,TRUE
8374,2024-08-13,A3_add_to_cart,C4,1.06092459,15,0.930260509,0,FALSE,0,FALSE
2859,2024-08-13,A4_checkout,C4,0.476911133,12,0.937307006,0,FALSE,0,TRUE
853,2024-08-13,A5_purchase,C4,0.509434267,9,0.732422794,0,FALSE,0,TRUE
4570,2024-08-13,A5_purchase,C4,0.724440496,6,0.464811126,0,FALSE,0,FALSE
17459,2024-08-13,A5_purchase,C3,0.3757992,10,0.84292723,0,FALSE,0,TRUE
7483,2024-08-13,A1_view,C4,0.97698357,10,0.636273754,30000,TRUE,1,FALSE
8849,2024-08-13,A2_click,C3,0.196585657,5,0.581689827,40000,TRUE,1,TRUE
9982,2024-08-13,A2_click,C1,-2.300283735,7,1.569109904,49000,TRUE,1,FALSE
7278,2024-08-13,A2_click,C4,1.175636713,17,1.019965302,252310.4,TRUE,1,FALSE
19717,2024-08-13,A2_click,C2,-0.59155015,6,0.917174918,797000,TRUE,1,FALSE
15385,2023-08-10,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
3506,2023-08-10,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
29529,2023-08-10,A0_no_activity,C4,0.787101804,3,0.249567099,0,FALSE,0,FALSE
26599,2023-08-10,A1_view,C1,-2.296268756,3,1.309457002,0,FALSE,0,FALSE
6927,2023-08-10,A1_view,C4,0.812208421,4,0.305505046,0,FALSE,0,FALSE
16239,2023-08-10,A2_click,C3,0.307528008,7,0.672690456,0,FALSE,0,TRUE
28773,2023-08-10,A1_view,C3,0.202519244,8,0.773354775,0,FALSE,0,FALSE
7058,2023-08-10,A2_click,C2,-0.627815064,9,1.123345344,0,FALSE,0,FALSE
5492,2023-08-10,A2_click,C3,-0.315791227,10,1.080657239,0,FALSE,0,TRUE
17694,2023-08-10,A2_click,C2,-0.724598023,12,1.350318481,0,FALSE,0,TRUE
19124,2023-08-10,A2_click,C4,1.01704808,12,0.751638211,0,FALSE,0,TRUE
26414,2023-08-10,A3_add_to_cart,C2,-1.000337604,13,1.509670481,0,FALSE,0,TRUE
18410,2023-08-10,A5_purchase,C4,0.717038531,14,0.983901059,0,FALSE,0,TRUE
1050,2023-08-10,A3_add_to_cart,C5,1.348499111,14,0.76684032,0,FALSE,0,TRUE
17312,2023-08-10,A2_click,C4,1.172184568,14,0.827447374,0,FALSE,0,FALSE
27988,2023-08-10,A2_click,C5,1.200537514,16,0.946837609,0,FALSE,0,FALSE
17728,2023-08-10,A3_add_to_cart,C2,-1.604238767,11,1.58812145,35000,TRUE,1,FALSE
15816,2023-08-10,A2_click,C2,-0.536295721,11,1.221022514,42000,TRUE,1,TRUE
12540,2023-08-10,A1_view,C4,0.493171491,11,0.867149412,398000,TRUE,1,TRUE
1345,2023-08-10,A1_view,C3,0.100438519,10,0.937580792,457000,TRUE,1,TRUE
13309,2023-02-20,A0_no_activity,C1,,0,,0,FALSE,0,FALSE
15153,2023-02-20,A0_no_activity,C1,,1,,0,FALSE,0,TRUE
9562,2023-02-20,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
22579,2023-02-20,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
22269,2023-02-20,A1_view,C1,,2,,0,FALSE,0,FALSE
17931,2023-02-20,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
29341,2023-02-20,A0_no_activity,C3,-0.223250693,4,0.661437828,0,FALSE,0,FALSE
21344,2023-02-20,A1_view,C3,-0.074210538,6,0.739342568,0,FALSE,0,FALSE
597,2023-02-20,A1_view,C2,-0.9102162,5,0.962146243,0,FALSE,0,TRUE
25283,2023-02-20,A1_view,C2,-1.66624812,6,1.286595818,0,FALSE,0,FALSE
8247,2023-02-20,A1_view,C2,-1.295635642,12,1.546609194,13000,TRUE,1,TRUE
7253,2023-02-20,A1_view,C3,0.159480327,10,0.917285529,282000,TRUE,1,FALSE
12651,2023-02-20,A1_view,C5,2.07873379,21,0.967803944,0,FALSE,0,TRUE
12349,2023-02-20,A1_view,C5,1.843346327,16,0.725875984,31000,TRUE,1,FALSE
27060,2023-02-20,A2_click,C1,,2,,0,FALSE,0,FALSE
12632,2023-02-20,A2_click,C2,-1.305230197,9,1.356202682,0,FALSE,0,FALSE
25345,2023-02-20,A2_click,C4,0.448028981,4,0.430689517,0,FALSE,0,TRUE
2629,2023-02-20,A2_click,C2,-1.574897981,7,1.319762956,0,FALSE,0,FALSE
4284,2023-02-20,A2_click,C3,-0.236610738,5,0.730598457,0,FALSE,0,FALSE
12520,2023-02-20,A2_click,C3,0.28375455,6,0.616294243,0,FALSE,0,TRUE
9062,2023-02-20,A2_click,C2,-0.910477908,12,1.414213562,0,FALSE,0,TRUE
10953,2023-02-20,A2_click,C1,-1.986654198,11,1.719574432,0,FALSE,0,FALSE
16306,2023-02-20,A2_click,C2,-0.946300281,10,1.297390897,0,FALSE,0,TRUE
27090,2023-02-20,A5_purchase,C3,-0.229589713,7,0.85732141,0,FALSE,0,TRUE
7567,2023-02-20,A3_add_to_cart,C3,0.387288931,12,0.968114093,0,FALSE,0,TRUE
10735,2023-02-20,A2_click,C4,0.524397074,13,0.985552196,0,FALSE,0,TRUE
16667,2023-02-20,A2_click,C3,-0.005074768,8,0.844713956,0,FALSE,0,TRUE
28121,2023-02-20,A4_checkout,C2,-0.511758663,13,1.341724438,0,FALSE,0,FALSE
6665,2023-02-20,A2_click,C4,1.02514386,12,0.748855336,0,FALSE,0,TRUE
16027,2023-02-20,A2_click,C3,0.342849866,11,0.918821558,0,FALSE,0,FALSE
18486,2023-02-20,A2_click,C5,2.585130647,20,0.729164906,208000,TRUE,2,TRUE
4687,2023-02-20,A3_add_to_cart,C5,1.785112434,22,1.133302696,1394000,TRUE,1,FALSE
3522,2023-02-20,A3_add_to_cart,C5,3.169749255,22,0.657342198,612000,TRUE,1,TRUE
954,2023-02-20,A2_click,C5,1.714174825,13,0.576573321,510000,TRUE,2,TRUE
17817,2024-01-19,A1_view,C1,,2,,0,FALSE,0,FALSE
6992,2024-01-19,A1_view,C1,,2,,0,FALSE,0,FALSE
14655,2024-01-19,A0_no_activity,C3,-0.036545056,4,0.597258899,0,FALSE,0,FALSE
25047,2024-01-19,A2_click,C4,1.118153519,5,0.264906471,0,FALSE,0,TRUE
5574,2024-01-19,A1_view,C4,0.652655953,7,0.554054821,0,FALSE,0,TRUE
15842,2024-01-19,A2_click,C3,-0.348473872,9,1.027323506,0,FALSE,0,FALSE
8682,2024-01-19,A2_click,C3,0.130921788,9,0.862534159,0,FALSE,0,TRUE
14891,2024-01-19,A2_click,C3,0.01565269,9,0.902157212,0,FALSE,0,FALSE
29309,2024-01-19,A2_click,C3,0.035682209,9,0.895272186,0,FALSE,0,FALSE
12404,2024-01-19,A2_click,C1,-2.477021325,9,1.758998765,0,FALSE,0,TRUE
4526,2024-01-19,A2_click,C2,-0.836933712,9,1.195228609,0,FALSE,0,TRUE
4590,2024-01-19,A2_click,C2,-0.846997219,11,1.327824267,0,FALSE,0,TRUE
20497,2024-01-19,A2_click,C3,-0.080935008,11,1.064495035,0,FALSE,0,FALSE
10107,2024-01-19,A1_view,C4,1.000764149,13,0.821803907,0,FALSE,0,FALSE
12664,2024-01-19,A1_view,C5,1.868260513,14,0.588175495,0,FALSE,0,TRUE
11729,2024-01-19,A2_click,C5,1.27704011,14,0.791403918,47000,TRUE,1,TRUE
27045,2024-01-19,A0_no_activity,C4,0.86530191,14,0.932936424,0,FALSE,0,FALSE
16158,2024-01-19,A1_view,C5,1.440500321,15,0.799783658,475000,TRUE,2,TRUE
7952,2024-01-19,A2_click,C5,1.539194914,15,0.76585799,0,FALSE,0,TRUE
15034,2024-01-19,A2_click,C5,2.495484988,18,0.630843668,0,FALSE,0,TRUE
6318,2024-01-19,A2_click,C5,2.549220432,18,0.612372436,0,FALSE,0,TRUE
1493,2024-01-19,A2_click,C5,2.811102768,22,0.78062475,0,FALSE,0,TRUE
5161,2024-01-19,A3_add_to_cart,C3,-0.231100553,8,0.922408946,0,FALSE,0,FALSE
14428,2024-01-19,A3_add_to_cart,C2,-1.540109867,9,1.436941142,0,FALSE,0,FALSE
22068,2024-01-19,A5_purchase,C2,-1.610573741,10,1.525730865,0,FALSE,0,TRUE
4919,2024-01-19,A3_add_to_cart,C4,0.537490661,10,0.787346773,0,FALSE,0,FALSE
17155,2024-01-19,A3_add_to_cart,C4,1.162901023,12,0.701502148,129000,TRUE,1,TRUE
22973,2024-01-19,A3_add_to_cart,C4,0.966630596,16,1.027241692,758000,TRUE,2,TRUE
4374,2024-01-19,A3_add_to_cart,C5,2.289524335,17,0.637073197,460000,TRUE,1,FALSE
22107,2024-01-19,A4_checkout,C5,1.99047646,18,0.804437283,2238000,TRUE,7,TRUE
27911,2023-06-18,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
12222,2023-06-18,A1_view,C1,,1,,0,FALSE,0,FALSE
26734,2023-06-18,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
14773,2023-06-18,A0_no_activity,C1,,1,,0,FALSE,0,FALSE
26245,2023-06-18,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
27624,2023-06-18,A0_no_activity,C1,,2,,0,FALSE,0,FALSE
17785,2023-06-18,A1_view,C1,,2,,0,FALSE,0,FALSE
5112,2023-06-18,A2_click,C2,-0.385709761,3,0.652713952,0,FALSE,0,FALSE
25928,2023-06-18,A1_view,C4,0.889772177,3,0.214274782,0,FALSE,0,TRUE
18014,2023-06-18,A0_no_activity,C3,0.295460802,4,0.483133902,0,FALSE,0,FALSE
13581,2023-06-18,A0_no_activity,C3,-0.192461238,4,0.65085414,0,FALSE,0,FALSE
4360,2023-06-18,A2_click,C3,-0.340017599,6,0.830712131,0,FALSE,0,FALSE
15383,2023-06-18,A1_view,C5,1.558358637,10,0.436429606,0,FALSE,0,TRUE
15278,2023-06-18,A2_click,C3,-0.354394342,10,1.093926826,0,FALSE,0,FALSE
